evidence_id,case_id,event_type,performed_by,timestamp,storage_location,integrity_status
BID-2026-8498-EV-0027,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0028,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0029,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0030,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0031,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0032,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0033,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0034,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0035,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0036,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0037,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0038,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0039,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0040,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0041,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0042,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0043,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0044,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0045,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0046,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0047,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0048,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0049,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0050,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0051,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0052,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0053,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0054,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0055,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0056,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0057,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0058,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0059,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0060,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0061,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0062,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0063,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0064,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0065,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0066,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0067,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0068,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0069,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0070,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0071,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0072,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0073,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0074,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0075,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0076,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0077,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0078,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0079,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0080,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0081,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0082,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0083,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0084,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0085,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0086,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0087,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0088,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0089,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0090,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0091,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0092,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0093,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0094,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0095,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0096,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0097,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0098,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0099,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0100,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0101,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0102,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0103,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0104,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0105,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0106,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0107,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0108,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0109,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0110,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0111,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0112,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0113,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0114,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0115,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0116,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0117,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0118,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0119,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0120,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
BID-2026-8498-EV-0121,BID-2026-8498,Collected,Analyst Team Delta,2026-07-24T18:14:07Z,evidence/BID-2026-8498,Verified
