evidence_id,case_id,event_type,performed_by,timestamp,storage_location,integrity_status
BID-2026-4464-EV-0050,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0051,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0052,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0053,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0054,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0055,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0056,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0057,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0058,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0059,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0060,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0061,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0062,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0063,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0064,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0065,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0066,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0067,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0068,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0069,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0070,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0071,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0072,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0073,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0074,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0075,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0076,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0077,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0078,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0079,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0080,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0081,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0082,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0083,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0084,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0085,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0086,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0087,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0088,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0089,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0090,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0091,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0092,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0093,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0094,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0095,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0096,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0097,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0098,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0099,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0100,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0101,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0102,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0103,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0104,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0105,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0106,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0107,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0108,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0109,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0110,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0111,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0112,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0113,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0114,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0115,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0116,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0117,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0118,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0119,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0120,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0121,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0122,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0123,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0124,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0125,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0126,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0127,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0128,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0129,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0130,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0131,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0132,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0133,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0134,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0135,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0136,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0137,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0138,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0139,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0140,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0141,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0142,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0143,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0144,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0145,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0146,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0147,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0148,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0149,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0150,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0151,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0152,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0153,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0154,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0155,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0156,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0157,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0158,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0159,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0160,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0161,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0162,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0163,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0164,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0165,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0166,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0167,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0168,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0169,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0170,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0171,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0172,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0173,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0174,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0175,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0176,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0177,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0178,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0179,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0180,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0181,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0182,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0183,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0184,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0185,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0186,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0187,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0188,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0189,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0190,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0191,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0192,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0193,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0194,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0195,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0196,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
